seed,src,dst,request_idx,arrival_s,deadline_s,served,t_done_s,bits_needed,bits_delivered
29,12,13,0,0.0,0.1,False,,20.0,0.0
29,12,13,1,0.0005,0.1005,False,,20.0,0.0
29,12,13,2,0.001,0.101,False,,20.0,0.0
29,12,13,3,0.0015,0.1015,False,,20.0,0.0
29,12,13,4,0.002,0.10200000000000001,False,,20.0,0.0
29,12,13,5,0.0025000000000000005,0.10250000000000001,False,,20.0,0.0
29,12,13,6,0.003,0.10300000000000001,False,,20.0,0.0
29,12,13,7,0.0035000000000000005,0.10350000000000001,False,,20.0,0.0
29,12,13,8,0.004,0.10400000000000001,False,,20.0,0.0
29,12,13,9,0.0045,0.10450000000000001,False,,20.0,0.0
29,12,13,10,0.005000000000000001,0.10500000000000001,False,,20.0,0.0
29,12,13,11,0.0055000000000000005,0.10550000000000001,False,,20.0,0.0
29,12,13,12,0.006,0.10600000000000001,False,,20.0,0.0
29,12,13,13,0.006500000000000001,0.10650000000000001,False,,20.0,0.0
29,12,13,14,0.007000000000000001,0.10700000000000001,False,,20.0,0.0
29,12,13,15,0.0075,0.10750000000000001,False,,20.0,0.0
29,12,13,16,0.008,0.10800000000000001,False,,20.0,0.0
29,12,13,17,0.0085,0.10850000000000001,False,,20.0,0.0
29,12,13,18,0.009,0.109,False,,20.0,0.0
29,12,13,19,0.009500000000000001,0.10950000000000001,False,,20.0,0.0
29,12,13,20,0.010000000000000002,0.11000000000000001,False,,20.0,0.0
29,12,13,21,0.0105,0.1105,False,,20.0,0.0
29,12,13,22,0.011000000000000001,0.111,False,,20.0,0.0
29,12,13,23,0.011500000000000002,0.1115,False,,20.0,0.0
29,12,13,24,0.012,0.112,False,,20.0,0.0
29,12,13,25,0.0125,0.1125,False,,20.0,0.0
29,12,13,26,0.013000000000000001,0.113,False,,20.0,0.0
29,12,13,27,0.013500000000000002,0.1135,False,,20.0,0.0
29,12,13,28,0.014000000000000002,0.114,False,,20.0,0.0
29,12,13,29,0.014499999999999999,0.1145,False,,20.0,0.0
29,12,13,30,0.015,0.115,False,,20.0,0.0
29,12,13,31,0.0155,0.1155,False,,20.0,0.0
29,12,13,32,0.016,0.116,False,,20.0,0.0
29,12,13,33,0.0165,0.1165,False,,20.0,0.0
29,12,13,34,0.017,0.117,False,,20.0,0.0
29,12,13,35,0.017499999999999998,0.11750000000000001,False,,20.0,0.0
29,12,13,36,0.018,0.11800000000000001,False,,20.0,0.0
29,12,13,37,0.0185,0.11850000000000001,False,,20.0,0.0
29,12,13,38,0.019000000000000003,0.11900000000000001,False,,20.0,0.0
29,12,13,39,0.019500000000000003,0.11950000000000001,False,,20.0,0.0
