seed,src,dst,request_idx,arrival_s,deadline_s,served,t_done_s,bits_needed,bits_delivered
18,12,13,103,0.051500000000000004,5.0515,False,,20.0,0.0
18,12,13,104,0.052000000000000005,5.052,False,,20.0,0.0
18,12,13,105,0.052500000000000005,5.0525,False,,20.0,0.0
18,12,13,106,0.053000000000000005,5.053,False,,20.0,0.0
18,12,13,107,0.053500000000000006,5.0535,False,,20.0,0.0
18,12,13,108,0.054000000000000006,5.054,False,,20.0,0.0
18,12,13,109,0.05450000000000001,5.0545,False,,20.0,0.0
18,12,13,110,0.05500000000000001,5.055,False,,20.0,0.0
18,12,13,111,0.05550000000000001,5.0555,False,,20.0,0.0
18,12,13,112,0.05600000000000001,5.056,False,,20.0,0.0
18,12,13,113,0.056499999999999995,5.0565,False,,20.0,0.0
18,12,13,114,0.056999999999999995,5.057,False,,20.0,0.0
18,12,13,115,0.057499999999999996,5.0575,False,,20.0,0.0
18,12,13,116,0.057999999999999996,5.058,False,,20.0,0.0
18,12,13,117,0.058499999999999996,5.0585,False,,20.0,0.0
18,12,13,118,0.059,5.059,False,,20.0,0.0
18,12,13,119,0.0595,5.0595,False,,20.0,0.0
18,12,13,120,0.06,5.06,False,,20.0,0.0
18,12,13,121,0.0605,5.0605,False,,20.0,0.0
18,12,13,122,0.061,5.061,False,,20.0,0.0
18,12,13,123,0.0615,5.0615,False,,20.0,0.0
18,12,13,124,0.062,5.062,False,,20.0,0.0
18,12,13,125,0.0625,5.0625,False,,20.0,0.0
18,12,13,126,0.063,5.063,False,,20.0,0.0
18,12,13,127,0.0635,5.0635,False,,20.0,0.0
18,12,13,128,0.064,5.064,False,,20.0,0.0
18,12,13,129,0.0645,5.0645,False,,20.0,0.0
18,12,13,130,0.065,5.065,False,,20.0,0.0
18,12,13,131,0.0655,5.0655,False,,20.0,0.0
18,12,13,132,0.066,5.066,False,,20.0,0.0
18,12,13,133,0.0665,5.0665,False,,20.0,0.0
18,12,13,134,0.067,5.067,False,,20.0,0.0
18,12,13,135,0.0675,5.0675,False,,20.0,0.0
18,12,13,136,0.068,5.068,False,,20.0,0.0
18,12,13,137,0.0685,5.0685,False,,20.0,0.0
18,12,13,138,0.06899999999999999,5.069,False,,20.0,0.0
18,12,13,139,0.06949999999999999,5.0695,False,,20.0,0.0
18,12,13,140,0.06999999999999999,5.07,False,,20.0,0.0
18,12,13,141,0.0705,5.0705,False,,20.0,0.0
18,12,13,142,0.071,5.071,False,,20.0,0.0
18,12,13,143,0.0715,5.0715,False,,20.0,0.0
18,12,13,144,0.072,5.072,False,,20.0,0.0
18,12,13,145,0.0725,5.0725,False,,20.0,0.0
18,12,13,146,0.073,5.073,False,,20.0,0.0
18,12,13,147,0.0735,5.0735,False,,20.0,0.0
18,12,13,148,0.074,5.074,False,,20.0,0.0
18,12,13,149,0.0745,5.0745,False,,20.0,0.0
18,12,13,150,0.07500000000000001,5.075,False,,20.0,0.0
18,12,13,151,0.07550000000000001,5.0755,False,,20.0,0.0
18,12,13,152,0.07600000000000001,5.076,False,,20.0,0.0
18,12,13,153,0.07650000000000001,5.0765,False,,20.0,0.0
18,12,13,154,0.07700000000000001,5.077,False,,20.0,0.0
18,12,13,155,0.07750000000000001,5.0775,False,,20.0,0.0
18,12,13,156,0.07800000000000001,5.078,False,,20.0,0.0
18,12,13,157,0.07850000000000001,5.0785,False,,20.0,0.0
18,12,13,158,0.07900000000000001,5.079,False,,20.0,0.0
18,12,13,159,0.07950000000000002,5.0795,False,,20.0,0.0
18,12,13,160,0.08000000000000002,5.08,False,,20.0,0.0
18,12,13,161,0.08050000000000002,5.0805,False,,20.0,0.0
18,12,13,162,0.08100000000000002,5.081,False,,20.0,0.0
18,12,13,163,0.0815,5.0815,False,,20.0,0.0
18,12,13,164,0.082,5.082,False,,20.0,0.0
18,12,13,165,0.0825,5.0825,False,,20.0,0.0
18,12,13,166,0.083,5.083,False,,20.0,0.0
18,12,13,167,0.0835,5.0835,False,,20.0,0.0
18,12,13,168,0.084,5.084,False,,20.0,0.0
18,12,13,169,0.0845,5.0845,False,,20.0,0.0
18,12,13,170,0.085,5.085,False,,20.0,0.0
18,12,13,171,0.0855,5.0855,False,,20.0,0.0
18,12,13,172,0.08600000000000001,5.086,False,,20.0,0.0
18,12,13,173,0.08650000000000001,5.0865,False,,20.0,0.0
18,12,13,174,0.08700000000000001,5.087,False,,20.0,0.0
18,12,13,175,0.08750000000000001,5.0875,False,,20.0,0.0
18,12,13,176,0.08800000000000001,5.088,False,,20.0,0.0
18,12,13,177,0.08850000000000001,5.0885,False,,20.0,0.0
18,12,13,178,0.08900000000000001,5.089,False,,20.0,0.0
18,12,13,179,0.08950000000000001,5.0895,False,,20.0,0.0
18,12,13,180,0.09000000000000001,5.09,False,,20.0,0.0
18,12,13,181,0.09050000000000001,5.0905,False,,20.0,0.0
18,12,13,182,0.09100000000000001,5.091,False,,20.0,0.0
18,12,13,183,0.09150000000000001,5.0915,False,,20.0,0.0
18,12,13,184,0.09200000000000001,5.092,False,,20.0,0.0
18,12,13,185,0.09250000000000001,5.0925,False,,20.0,0.0
18,12,13,186,0.09300000000000001,5.093,False,,20.0,0.0
18,12,13,187,0.09350000000000001,5.0935,False,,20.0,0.0
18,12,13,188,0.094,5.094,False,,20.0,0.0
18,12,13,189,0.0945,5.0945,False,,20.0,0.0
18,12,13,190,0.095,5.095,False,,20.0,0.0
18,12,13,191,0.0955,5.0955,False,,20.0,0.0
18,12,13,192,0.096,5.096,False,,20.0,0.0
18,12,13,193,0.0965,5.0965,False,,20.0,0.0
18,12,13,194,0.097,5.097,False,,20.0,0.0
18,12,13,195,0.0975,5.0975,False,,20.0,0.0
18,12,13,196,0.098,5.098,False,,20.0,0.0
18,12,13,197,0.0985,5.0985,False,,20.0,0.0
18,12,13,198,0.099,5.099,False,,20.0,0.0
18,12,13,199,0.0995,5.0995,False,,20.0,0.0
