seed,src,dst,request_idx,arrival_s,deadline_s,served,t_done_s,bits_needed,bits_delivered
21,12,13,0,0.0,2.5,True,0.909707848198627,20.0,20.0
21,12,13,1,0.0005,2.5005,True,2.181571784257668,20.0,20.0
21,12,13,2,0.001,2.501,False,,20.0,0.0
21,12,13,3,0.0015,2.5015,False,,20.0,0.0
21,12,13,4,0.002,2.502,False,,20.0,0.0
21,12,13,5,0.0025000000000000005,2.5025,False,,20.0,0.0
21,12,13,6,0.003,2.503,False,,20.0,0.0
21,12,13,7,0.0035000000000000005,2.5035,False,,20.0,0.0
21,12,13,8,0.004,2.504,False,,20.0,0.0
21,12,13,9,0.0045,2.5045,False,,20.0,0.0
21,12,13,10,0.005000000000000001,2.505,False,,20.0,0.0
21,12,13,11,0.0055000000000000005,2.5055,False,,20.0,0.0
21,12,13,12,0.006,2.506,False,,20.0,0.0
21,12,13,13,0.006500000000000001,2.5065,False,,20.0,0.0
21,12,13,14,0.007000000000000001,2.507,False,,20.0,0.0
21,12,13,15,0.0075,2.5075,False,,20.0,0.0
21,12,13,16,0.008,2.508,False,,20.0,0.0
21,12,13,17,0.0085,2.5085,False,,20.0,0.0
21,12,13,18,0.009,2.509,False,,20.0,0.0
21,12,13,19,0.009500000000000001,2.5095,False,,20.0,0.0
21,12,13,20,0.010000000000000002,2.51,False,,20.0,0.0
21,12,13,21,0.0105,2.5105,False,,20.0,0.0
21,12,13,22,0.011000000000000001,2.511,False,,20.0,0.0
21,12,13,23,0.011500000000000002,2.5115,False,,20.0,0.0
21,12,13,24,0.012,2.512,False,,20.0,0.0
21,12,13,25,0.0125,2.5125,False,,20.0,0.0
21,12,13,26,0.013000000000000001,2.513,False,,20.0,0.0
21,12,13,27,0.013500000000000002,2.5135,False,,20.0,0.0
21,12,13,28,0.014000000000000002,2.514,False,,20.0,0.0
21,12,13,29,0.014499999999999999,2.5145,False,,20.0,0.0
21,12,13,30,0.015,2.515,False,,20.0,0.0
21,12,13,31,0.0155,2.5155,False,,20.0,0.0
21,12,13,32,0.016,2.516,False,,20.0,0.0
21,12,13,33,0.0165,2.5165,False,,20.0,0.0
21,12,13,34,0.017,2.517,False,,20.0,0.0
21,12,13,35,0.017499999999999998,2.5175,False,,20.0,0.0
21,12,13,36,0.018,2.518,False,,20.0,0.0
21,12,13,37,0.0185,2.5185,False,,20.0,0.0
21,12,13,38,0.019000000000000003,2.519,False,,20.0,0.0
21,12,13,39,0.019500000000000003,2.5195,False,,20.0,0.0
21,12,13,40,0.020000000000000004,2.52,False,,20.0,0.0
21,12,13,41,0.0205,2.5205,False,,20.0,0.0
21,12,13,42,0.021,2.521,False,,20.0,0.0
21,12,13,43,0.021500000000000002,2.5215,False,,20.0,0.0
21,12,13,44,0.022000000000000002,2.522,False,,20.0,0.0
21,12,13,45,0.022500000000000003,2.5225,False,,20.0,0.0
21,12,13,46,0.023000000000000003,2.523,False,,20.0,0.0
21,12,13,47,0.0235,2.5235,False,,20.0,0.0
21,12,13,48,0.024,2.524,False,,20.0,0.0
21,12,13,49,0.0245,2.5245,False,,20.0,0.0
21,12,13,50,0.025,2.525,False,,20.0,0.0
21,12,13,51,0.025500000000000002,2.5255,False,,20.0,0.0
21,12,13,52,0.026000000000000002,2.526,False,,20.0,0.0
21,12,13,53,0.026500000000000003,2.5265,False,,20.0,0.0
21,12,13,54,0.027000000000000003,2.527,False,,20.0,0.0
21,12,13,55,0.027500000000000004,2.5275,False,,20.0,0.0
21,12,13,56,0.028000000000000004,2.528,False,,20.0,0.0
21,12,13,57,0.028499999999999998,2.5285,False,,20.0,0.0
21,12,13,58,0.028999999999999998,2.529,False,,20.0,0.0
21,12,13,59,0.0295,2.5295,False,,20.0,0.0
21,12,13,60,0.03,2.53,False,,20.0,0.0
21,12,13,61,0.0305,2.5305,False,,20.0,0.0
21,12,13,62,0.031,2.531,False,,20.0,0.0
21,12,13,63,0.0315,2.5315,False,,20.0,0.0
21,12,13,64,0.032,2.532,False,,20.0,0.0
21,12,13,65,0.0325,2.5325,False,,20.0,0.0
21,12,13,66,0.033,2.533,False,,20.0,0.0
21,12,13,67,0.0335,2.5335,False,,20.0,0.0
21,12,13,68,0.034,2.534,False,,20.0,0.0
21,12,13,69,0.034499999999999996,2.5345,False,,20.0,0.0
21,12,13,70,0.034999999999999996,2.535,False,,20.0,0.0
21,12,13,71,0.0355,2.5355,False,,20.0,0.0
21,12,13,72,0.036,2.536,False,,20.0,0.0
21,12,13,73,0.0365,2.5365,False,,20.0,0.0
21,12,13,74,0.037,2.537,False,,20.0,0.0
21,12,13,75,0.037500000000000006,2.5375,False,,20.0,0.0
21,12,13,76,0.038000000000000006,2.538,False,,20.0,0.0
21,12,13,77,0.038500000000000006,2.5385,False,,20.0,0.0
21,12,13,78,0.03900000000000001,2.539,False,,20.0,0.0
21,12,13,79,0.03950000000000001,2.5395,False,,20.0,0.0
21,12,13,80,0.04000000000000001,2.54,False,,20.0,0.0
21,12,13,81,0.04050000000000001,2.5405,False,,20.0,0.0
21,12,13,82,0.041,2.541,False,,20.0,0.0
21,12,13,83,0.0415,2.5415,False,,20.0,0.0
21,12,13,84,0.042,2.542,False,,20.0,0.0
21,12,13,85,0.0425,2.5425,False,,20.0,0.0
21,12,13,86,0.043000000000000003,2.543,False,,20.0,0.0
21,12,13,87,0.043500000000000004,2.5435,False,,20.0,0.0
21,12,13,88,0.044000000000000004,2.544,False,,20.0,0.0
21,12,13,89,0.044500000000000005,2.5445,False,,20.0,0.0
21,12,13,90,0.045000000000000005,2.545,False,,20.0,0.0
21,12,13,91,0.045500000000000006,2.5455,False,,20.0,0.0
21,12,13,92,0.046000000000000006,2.546,False,,20.0,0.0
21,12,13,93,0.04650000000000001,2.5465,False,,20.0,0.0
21,12,13,94,0.047,2.547,False,,20.0,0.0
21,12,13,95,0.0475,2.5475,False,,20.0,0.0
21,12,13,96,0.048,2.548,False,,20.0,0.0
21,12,13,97,0.0485,2.5485,False,,20.0,0.0
21,12,13,98,0.049,2.549,False,,20.0,0.0
21,12,13,99,0.0495,2.5495,False,,20.0,0.0
21,12,13,100,0.05,2.55,False,,20.0,0.0
21,12,13,101,0.0505,2.5505,False,,20.0,0.0
21,12,13,102,0.051000000000000004,2.551,False,,20.0,0.0
21,12,13,103,0.051500000000000004,2.5515,False,,20.0,0.0
21,12,13,104,0.052000000000000005,2.552,False,,20.0,0.0
21,12,13,105,0.052500000000000005,2.5525,False,,20.0,0.0
21,12,13,106,0.053000000000000005,2.553,False,,20.0,0.0
21,12,13,107,0.053500000000000006,2.5535,False,,20.0,0.0
21,12,13,108,0.054000000000000006,2.554,False,,20.0,0.0
21,12,13,109,0.05450000000000001,2.5545,False,,20.0,0.0
21,12,13,110,0.05500000000000001,2.555,False,,20.0,0.0
21,12,13,111,0.05550000000000001,2.5555,False,,20.0,0.0
21,12,13,112,0.05600000000000001,2.556,False,,20.0,0.0
21,12,13,113,0.056499999999999995,2.5564999999999998,False,,20.0,0.0
21,12,13,114,0.056999999999999995,2.557,False,,20.0,0.0
21,12,13,115,0.057499999999999996,2.5575,False,,20.0,0.0
21,12,13,116,0.057999999999999996,2.558,False,,20.0,0.0
21,12,13,117,0.058499999999999996,2.5585,False,,20.0,0.0
21,12,13,118,0.059,2.559,False,,20.0,0.0
21,12,13,119,0.0595,2.5595,False,,20.0,0.0
21,12,13,120,0.06,2.56,False,,20.0,0.0
21,12,13,121,0.0605,2.5605,False,,20.0,0.0
21,12,13,122,0.061,2.561,False,,20.0,0.0
21,12,13,123,0.0615,2.5615,False,,20.0,0.0
21,12,13,124,0.062,2.562,False,,20.0,0.0
21,12,13,125,0.0625,2.5625,False,,20.0,0.0
21,12,13,126,0.063,2.563,False,,20.0,0.0
21,12,13,127,0.0635,2.5635,False,,20.0,0.0
21,12,13,128,0.064,2.564,False,,20.0,0.0
21,12,13,129,0.0645,2.5645,False,,20.0,0.0
21,12,13,130,0.065,2.565,False,,20.0,0.0
21,12,13,131,0.0655,2.5655,False,,20.0,0.0
21,12,13,132,0.066,2.566,False,,20.0,0.0
21,12,13,133,0.0665,2.5665,False,,20.0,0.0
21,12,13,134,0.067,2.567,False,,20.0,0.0
21,12,13,135,0.0675,2.5675,False,,20.0,0.0
21,12,13,136,0.068,2.568,False,,20.0,0.0
21,12,13,137,0.0685,2.5685000000000002,False,,20.0,0.0
21,12,13,138,0.06899999999999999,2.569,False,,20.0,0.0
21,12,13,139,0.06949999999999999,2.5695,False,,20.0,0.0
21,12,13,140,0.06999999999999999,2.57,False,,20.0,0.0
21,12,13,141,0.0705,2.5705,False,,20.0,0.0
21,12,13,142,0.071,2.571,False,,20.0,0.0
21,12,13,143,0.0715,2.5715,False,,20.0,0.0
21,12,13,144,0.072,2.572,False,,20.0,0.0
21,12,13,145,0.0725,2.5725,False,,20.0,0.0
21,12,13,146,0.073,2.573,False,,20.0,0.0
21,12,13,147,0.0735,2.5735,False,,20.0,0.0
21,12,13,148,0.074,2.574,False,,20.0,0.0
21,12,13,149,0.0745,2.5745,False,,20.0,0.0
21,12,13,150,0.07500000000000001,2.575,False,,20.0,0.0
21,12,13,151,0.07550000000000001,2.5755,False,,20.0,0.0
21,12,13,152,0.07600000000000001,2.576,False,,20.0,0.0
21,12,13,153,0.07650000000000001,2.5765000000000002,False,,20.0,0.0
21,12,13,154,0.07700000000000001,2.577,False,,20.0,0.0
21,12,13,155,0.07750000000000001,2.5775,False,,20.0,0.0
21,12,13,156,0.07800000000000001,2.578,False,,20.0,0.0
21,12,13,157,0.07850000000000001,2.5785,False,,20.0,0.0
21,12,13,158,0.07900000000000001,2.579,False,,20.0,0.0
21,12,13,159,0.07950000000000002,2.5795,False,,20.0,0.0
21,12,13,160,0.08000000000000002,2.58,False,,20.0,0.0
21,12,13,161,0.08050000000000002,2.5805,False,,20.0,0.0
21,12,13,162,0.08100000000000002,2.581,False,,20.0,0.0
21,12,13,163,0.0815,2.5815,False,,20.0,0.0
21,12,13,164,0.082,2.582,False,,20.0,0.0
21,12,13,165,0.0825,2.5825,False,,20.0,0.0
21,12,13,166,0.083,2.583,False,,20.0,0.0
