seed,src,dst,request_idx,arrival_s,deadline_s,served,t_done_s,bits_needed,bits_delivered
14,12,13,0,0.0,1.0,True,0.7995500964804468,20.0,20.0
14,12,13,1,0.0005,1.0005,False,,20.0,0.0
14,12,13,2,0.001,1.001,False,,20.0,0.0
14,12,13,3,0.0015,1.0015,False,,20.0,0.0
14,12,13,4,0.002,1.002,False,,20.0,0.0
14,12,13,5,0.0025000000000000005,1.0025,False,,20.0,0.0
14,12,13,6,0.003,1.003,False,,20.0,0.0
14,12,13,7,0.0035000000000000005,1.0035,False,,20.0,0.0
14,12,13,8,0.004,1.004,False,,20.0,0.0
14,12,13,9,0.0045,1.0045,False,,20.0,0.0
14,12,13,10,0.005000000000000001,1.005,False,,20.0,0.0
14,12,13,11,0.0055000000000000005,1.0055,False,,20.0,0.0
14,12,13,12,0.006,1.006,False,,20.0,0.0
14,12,13,13,0.006500000000000001,1.0065,False,,20.0,0.0
14,12,13,14,0.007000000000000001,1.007,False,,20.0,0.0
14,12,13,15,0.0075,1.0075,False,,20.0,0.0
14,12,13,16,0.008,1.008,False,,20.0,0.0
14,12,13,17,0.0085,1.0085,False,,20.0,0.0
14,12,13,18,0.009,1.009,False,,20.0,0.0
14,12,13,19,0.009500000000000001,1.0095,False,,20.0,0.0
14,12,13,20,0.010000000000000002,1.01,False,,20.0,0.0
14,12,13,21,0.0105,1.0105,False,,20.0,0.0
14,12,13,22,0.011000000000000001,1.011,False,,20.0,0.0
14,12,13,23,0.011500000000000002,1.0115,False,,20.0,0.0
14,12,13,24,0.012,1.012,False,,20.0,0.0
14,12,13,25,0.0125,1.0125,False,,20.0,0.0
14,12,13,26,0.013000000000000001,1.013,False,,20.0,0.0
14,12,13,27,0.013500000000000002,1.0135,False,,20.0,0.0
14,12,13,28,0.014000000000000002,1.014,False,,20.0,0.0
14,12,13,29,0.014499999999999999,1.0145,False,,20.0,0.0
14,12,13,30,0.015,1.015,False,,20.0,0.0
14,12,13,31,0.0155,1.0155,False,,20.0,0.0
14,12,13,32,0.016,1.016,False,,20.0,0.0
14,12,13,33,0.0165,1.0165,False,,20.0,0.0
14,12,13,34,0.017,1.017,False,,20.0,0.0
14,12,13,35,0.017499999999999998,1.0175,False,,20.0,0.0
14,12,13,36,0.018,1.018,False,,20.0,0.0
14,12,13,37,0.0185,1.0185,False,,20.0,0.0
14,12,13,38,0.019000000000000003,1.019,False,,20.0,0.0
14,12,13,39,0.019500000000000003,1.0195,False,,20.0,0.0
14,12,13,40,0.020000000000000004,1.02,False,,20.0,0.0
14,12,13,41,0.0205,1.0205,False,,20.0,0.0
14,12,13,42,0.021,1.021,False,,20.0,0.0
14,12,13,43,0.021500000000000002,1.0215,False,,20.0,0.0
14,12,13,44,0.022000000000000002,1.022,False,,20.0,0.0
14,12,13,45,0.022500000000000003,1.0225,False,,20.0,0.0
