seed,src,dst,request_idx,arrival_s,deadline_s,served,t_done_s,bits_needed,bits_delivered
22,12,13,0,0.0,0.5,True,0.4902659187016036,20.0,20.0
22,12,13,1,0.0005,0.5005,False,,20.0,0.0
22,12,13,2,0.001,0.501,False,,20.0,0.0
22,12,13,3,0.0015,0.5015,False,,20.0,0.0
22,12,13,4,0.002,0.502,False,,20.0,0.0
22,12,13,5,0.0025000000000000005,0.5025,False,,20.0,0.0
22,12,13,6,0.003,0.503,False,,20.0,0.0
22,12,13,7,0.0035000000000000005,0.5035,False,,20.0,0.0
22,12,13,8,0.004,0.504,False,,20.0,0.0
22,12,13,9,0.0045,0.5045,False,,20.0,0.0
22,12,13,10,0.005000000000000001,0.505,False,,20.0,0.0
22,12,13,11,0.0055000000000000005,0.5055,False,,20.0,0.0
22,12,13,12,0.006,0.506,False,,20.0,0.0
22,12,13,13,0.006500000000000001,0.5065,False,,20.0,0.0
22,12,13,14,0.007000000000000001,0.507,False,,20.0,0.0
22,12,13,15,0.0075,0.5075,False,,20.0,0.0
22,12,13,16,0.008,0.508,False,,20.0,0.0
22,12,13,17,0.0085,0.5085,False,,20.0,0.0
22,12,13,18,0.009,0.509,False,,20.0,0.0
22,12,13,19,0.009500000000000001,0.5095,False,,20.0,0.0
22,12,13,20,0.010000000000000002,0.51,False,,20.0,0.0
22,12,13,21,0.0105,0.5105,False,,20.0,0.0
22,12,13,22,0.011000000000000001,0.511,False,,20.0,0.0
22,12,13,23,0.011500000000000002,0.5115,False,,20.0,0.0
22,12,13,24,0.012,0.512,False,,20.0,0.0
22,12,13,25,0.0125,0.5125,False,,20.0,0.0
22,12,13,26,0.013000000000000001,0.513,False,,20.0,0.0
22,12,13,27,0.013500000000000002,0.5135,False,,20.0,0.0
22,12,13,28,0.014000000000000002,0.514,False,,20.0,0.0
22,12,13,29,0.014499999999999999,0.5145,False,,20.0,0.0
22,12,13,30,0.015,0.515,False,,20.0,0.0
22,12,13,31,0.0155,0.5155,False,,20.0,0.0
22,12,13,32,0.016,0.516,False,,20.0,0.0
22,12,13,33,0.0165,0.5165,False,,20.0,0.0
22,12,13,34,0.017,0.517,False,,20.0,0.0
22,12,13,35,0.017499999999999998,0.5175,False,,20.0,0.0
22,12,13,36,0.018,0.518,False,,20.0,0.0
22,12,13,37,0.0185,0.5185,False,,20.0,0.0
22,12,13,38,0.019000000000000003,0.519,False,,20.0,0.0
22,12,13,39,0.019500000000000003,0.5195,False,,20.0,0.0
22,12,13,40,0.020000000000000004,0.52,False,,20.0,0.0
22,12,13,41,0.0205,0.5205,False,,20.0,0.0
22,12,13,42,0.021,0.521,False,,20.0,0.0
22,12,13,43,0.021500000000000002,0.5215,False,,20.0,0.0
22,12,13,44,0.022000000000000002,0.522,False,,20.0,0.0
22,12,13,45,0.022500000000000003,0.5225,False,,20.0,0.0
22,12,13,46,0.023000000000000003,0.523,False,,20.0,0.0
22,12,13,47,0.0235,0.5235,False,,20.0,0.0
22,12,13,48,0.024,0.524,False,,20.0,0.0
22,12,13,49,0.0245,0.5245,False,,20.0,0.0
22,12,13,50,0.025,0.525,False,,20.0,0.0
22,12,13,51,0.025500000000000002,0.5255,False,,20.0,0.0
22,12,13,52,0.026000000000000002,0.526,False,,20.0,0.0
22,12,13,53,0.026500000000000003,0.5265,False,,20.0,0.0
22,12,13,54,0.027000000000000003,0.527,False,,20.0,0.0
22,12,13,55,0.027500000000000004,0.5275,False,,20.0,0.0
22,12,13,56,0.028000000000000004,0.528,False,,20.0,0.0
22,12,13,57,0.028499999999999998,0.5285,False,,20.0,0.0
22,12,13,58,0.028999999999999998,0.529,False,,20.0,0.0
22,12,13,59,0.0295,0.5295,False,,20.0,0.0
22,12,13,60,0.03,0.53,False,,20.0,0.0
22,12,13,61,0.0305,0.5305,False,,20.0,0.0
22,12,13,62,0.031,0.531,False,,20.0,0.0
22,12,13,63,0.0315,0.5315,False,,20.0,0.0
22,12,13,64,0.032,0.532,False,,20.0,0.0
22,12,13,65,0.0325,0.5325,False,,20.0,0.0
22,12,13,66,0.033,0.533,False,,20.0,0.0
22,12,13,67,0.0335,0.5335,False,,20.0,0.0
22,12,13,68,0.034,0.534,False,,20.0,0.0
22,12,13,69,0.034499999999999996,0.5345,False,,20.0,0.0
22,12,13,70,0.034999999999999996,0.535,False,,20.0,0.0
22,12,13,71,0.0355,0.5355,False,,20.0,0.0
22,12,13,72,0.036,0.536,False,,20.0,0.0
22,12,13,73,0.0365,0.5365,False,,20.0,0.0
22,12,13,74,0.037,0.537,False,,20.0,0.0
22,12,13,75,0.037500000000000006,0.5375,False,,20.0,0.0
22,12,13,76,0.038000000000000006,0.538,False,,20.0,0.0
22,12,13,77,0.038500000000000006,0.5385,False,,20.0,0.0
22,12,13,78,0.03900000000000001,0.539,False,,20.0,0.0
22,12,13,79,0.03950000000000001,0.5395,False,,20.0,0.0
22,12,13,80,0.04000000000000001,0.54,False,,20.0,0.0
22,12,13,81,0.04050000000000001,0.5405,False,,20.0,0.0
22,12,13,82,0.041,0.541,False,,20.0,0.0
22,12,13,83,0.0415,0.5415,False,,20.0,0.0
22,12,13,84,0.042,0.542,False,,20.0,0.0
22,12,13,85,0.0425,0.5425,False,,20.0,0.0
22,12,13,86,0.043000000000000003,0.543,False,,20.0,0.0
22,12,13,87,0.043500000000000004,0.5435,False,,20.0,0.0
22,12,13,88,0.044000000000000004,0.544,False,,20.0,0.0
22,12,13,89,0.044500000000000005,0.5445,False,,20.0,0.0
22,12,13,90,0.045000000000000005,0.545,False,,20.0,0.0
22,12,13,91,0.045500000000000006,0.5455,False,,20.0,0.0
22,12,13,92,0.046000000000000006,0.546,False,,20.0,0.0
22,12,13,93,0.04650000000000001,0.5465,False,,20.0,0.0
22,12,13,94,0.047,0.547,False,,20.0,0.0
22,12,13,95,0.0475,0.5475,False,,20.0,0.0
22,12,13,96,0.048,0.548,False,,20.0,0.0
22,12,13,97,0.0485,0.5485,False,,20.0,0.0
22,12,13,98,0.049,0.549,False,,20.0,0.0
22,12,13,99,0.0495,0.5495,False,,20.0,0.0
22,12,13,100,0.05,0.55,False,,20.0,0.0
22,12,13,101,0.0505,0.5505,False,,20.0,0.0
22,12,13,102,0.051000000000000004,0.551,False,,20.0,0.0
22,12,13,103,0.051500000000000004,0.5515,False,,20.0,0.0
22,12,13,104,0.052000000000000005,0.552,False,,20.0,0.0
22,12,13,105,0.052500000000000005,0.5525,False,,20.0,0.0
22,12,13,106,0.053000000000000005,0.553,False,,20.0,0.0
22,12,13,107,0.053500000000000006,0.5535,False,,20.0,0.0
22,12,13,108,0.054000000000000006,0.554,False,,20.0,0.0
22,12,13,109,0.05450000000000001,0.5545,False,,20.0,0.0
22,12,13,110,0.05500000000000001,0.555,False,,20.0,0.0
22,12,13,111,0.05550000000000001,0.5555,False,,20.0,0.0
22,12,13,112,0.05600000000000001,0.556,False,,20.0,0.0
22,12,13,113,0.056499999999999995,0.5565,False,,20.0,0.0
22,12,13,114,0.056999999999999995,0.5569999999999999,False,,20.0,0.0
22,12,13,115,0.057499999999999996,0.5575,False,,20.0,0.0
22,12,13,116,0.057999999999999996,0.558,False,,20.0,0.0
22,12,13,117,0.058499999999999996,0.5585,False,,20.0,0.0
22,12,13,118,0.059,0.5589999999999999,False,,20.0,0.0
22,12,13,119,0.0595,0.5595,False,,20.0,0.0
22,12,13,120,0.06,0.56,False,,20.0,0.0
22,12,13,121,0.0605,0.5605,False,,20.0,0.0
22,12,13,122,0.061,0.5609999999999999,False,,20.0,0.0
22,12,13,123,0.0615,0.5615,False,,20.0,0.0
22,12,13,124,0.062,0.562,False,,20.0,0.0
22,12,13,125,0.0625,0.5625,False,,20.0,0.0
22,12,13,126,0.063,0.563,False,,20.0,0.0
