seed,src,dst,request_idx,arrival_s,deadline_s,served,t_done_s,bits_needed,bits_delivered
15,12,13,0,0.0,5.0,True,1.0548445845016134,20.0,20.0
15,12,13,1,0.001,5.001,True,2.1309924584692994,20.0,20.0
15,12,13,2,0.002,5.002,True,3.0099679105529864,20.0,20.0
15,12,13,3,0.003,5.003,True,4.12210670097033,20.0,20.0
15,12,13,4,0.004,5.004,False,,20.0,0.0
15,12,13,5,0.005000000000000001,5.005,False,,20.0,0.0
15,12,13,6,0.006,5.006,False,,20.0,0.0
15,12,13,7,0.007000000000000001,5.007,False,,20.0,0.0
15,12,13,8,0.008,5.008,False,,20.0,0.0
15,12,13,9,0.009,5.009,False,,20.0,0.0
15,12,13,10,0.010000000000000002,5.01,False,,20.0,0.0
15,12,13,11,0.011000000000000001,5.011,False,,20.0,0.0
15,12,13,12,0.012,5.012,False,,20.0,0.0
15,12,13,13,0.013000000000000001,5.013,False,,20.0,0.0
15,12,13,14,0.014000000000000002,5.014,False,,20.0,0.0
15,12,13,15,0.015,5.015,False,,20.0,0.0
15,12,13,16,0.016,5.016,False,,20.0,0.0
15,12,13,17,0.017,5.017,False,,20.0,0.0
15,12,13,18,0.018,5.018,False,,20.0,0.0
15,12,13,19,0.019000000000000003,5.019,False,,20.0,0.0
15,12,13,20,0.020000000000000004,5.02,False,,20.0,0.0
15,12,13,21,0.021,5.021,False,,20.0,0.0
15,12,13,22,0.022000000000000002,5.022,False,,20.0,0.0
15,12,13,23,0.023000000000000003,5.023,False,,20.0,0.0
15,12,13,24,0.024,5.024,False,,20.0,0.0
15,12,13,25,0.025,5.025,False,,20.0,0.0
15,12,13,26,0.026000000000000002,5.026,False,,20.0,0.0
15,12,13,27,0.027000000000000003,5.027,False,,20.0,0.0
15,12,13,28,0.028000000000000004,5.028,False,,20.0,0.0
15,12,13,29,0.028999999999999998,5.029,False,,20.0,0.0
15,12,13,30,0.03,5.03,False,,20.0,0.0
15,12,13,31,0.031,5.031,False,,20.0,0.0
15,12,13,32,0.032,5.032,False,,20.0,0.0
15,12,13,33,0.033,5.033,False,,20.0,0.0
15,12,13,34,0.034,5.034,False,,20.0,0.0
15,12,13,35,0.034999999999999996,5.035,False,,20.0,0.0
15,12,13,36,0.036,5.036,False,,20.0,0.0
15,12,13,37,0.037,5.037,False,,20.0,0.0
15,12,13,38,0.038000000000000006,5.038,False,,20.0,0.0
15,12,13,39,0.03900000000000001,5.039,False,,20.0,0.0
15,12,13,40,0.04000000000000001,5.04,False,,20.0,0.0
15,12,13,41,0.041,5.041,False,,20.0,0.0
15,12,13,42,0.042,5.042,False,,20.0,0.0
15,12,13,43,0.043000000000000003,5.043,False,,20.0,0.0
15,12,13,44,0.044000000000000004,5.044,False,,20.0,0.0
15,12,13,45,0.045000000000000005,5.045,False,,20.0,0.0
15,12,13,46,0.046000000000000006,5.046,False,,20.0,0.0
15,12,13,47,0.047,5.047,False,,20.0,0.0
15,12,13,48,0.048,5.048,False,,20.0,0.0
15,12,13,49,0.049,5.049,False,,20.0,0.0
15,12,13,50,0.05,5.05,False,,20.0,0.0
15,12,13,51,0.051000000000000004,5.051,False,,20.0,0.0
15,12,13,52,0.052000000000000005,5.052,False,,20.0,0.0
15,12,13,53,0.053000000000000005,5.053,False,,20.0,0.0
15,12,13,54,0.054000000000000006,5.054,False,,20.0,0.0
15,12,13,55,0.05500000000000001,5.055,False,,20.0,0.0
15,12,13,56,0.05600000000000001,5.056,False,,20.0,0.0
15,12,13,57,0.056999999999999995,5.057,False,,20.0,0.0
15,12,13,58,0.057999999999999996,5.058,False,,20.0,0.0
15,12,13,59,0.059,5.059,False,,20.0,0.0
15,12,13,60,0.06,5.06,False,,20.0,0.0
15,12,13,61,0.061,5.061,False,,20.0,0.0
15,12,13,62,0.062,5.062,False,,20.0,0.0
15,12,13,63,0.063,5.063,False,,20.0,0.0
15,12,13,64,0.064,5.064,False,,20.0,0.0
15,12,13,65,0.065,5.065,False,,20.0,0.0
15,12,13,66,0.066,5.066,False,,20.0,0.0
15,12,13,67,0.067,5.067,False,,20.0,0.0
15,12,13,68,0.068,5.068,False,,20.0,0.0
15,12,13,69,0.06899999999999999,5.069,False,,20.0,0.0
15,12,13,70,0.06999999999999999,5.07,False,,20.0,0.0
15,12,13,71,0.071,5.071,False,,20.0,0.0
15,12,13,72,0.072,5.072,False,,20.0,0.0
15,12,13,73,0.073,5.073,False,,20.0,0.0
15,12,13,74,0.074,5.074,False,,20.0,0.0
15,12,13,75,0.07500000000000001,5.075,False,,20.0,0.0
15,12,13,76,0.07600000000000001,5.076,False,,20.0,0.0
15,12,13,77,0.07700000000000001,5.077,False,,20.0,0.0
15,12,13,78,0.07800000000000001,5.078,False,,20.0,0.0
15,12,13,79,0.07900000000000001,5.079,False,,20.0,0.0
15,12,13,80,0.08000000000000002,5.08,False,,20.0,0.0
15,12,13,81,0.08100000000000002,5.081,False,,20.0,0.0
15,12,13,82,0.082,5.082,False,,20.0,0.0
15,12,13,83,0.083,5.083,False,,20.0,0.0
15,12,13,84,0.084,5.084,False,,20.0,0.0
15,12,13,85,0.085,5.085,False,,20.0,0.0
15,12,13,86,0.08600000000000001,5.086,False,,20.0,0.0
15,12,13,87,0.08700000000000001,5.087,False,,20.0,0.0
15,12,13,88,0.08800000000000001,5.088,False,,20.0,0.0
15,12,13,89,0.08900000000000001,5.089,False,,20.0,0.0
15,12,13,90,0.09000000000000001,5.09,False,,20.0,0.0
15,12,13,91,0.09100000000000001,5.091,False,,20.0,0.0
15,12,13,92,0.09200000000000001,5.092,False,,20.0,0.0
15,12,13,93,0.09300000000000001,5.093,False,,20.0,0.0
